"u10","v10","d2m","t2m","tp","date"
4.1135573387146,-1.62147009372711,272.408233642578,281.926605224609,0,2025-01-01
2.61920475959778,-1.2237936258316,267.102081298828,276.118072509766,0,2025-01-02
3.37409090995789,-0.481657654047012,266.758483886719,276.154693603516,7.98702239990234e-06,2025-01-03
2.97832226753235,-1.21865785121918,261.215118408203,272.975769042969,0,2025-01-04
0.767547607421875,-1.03016531467438,263.873016357422,272.964630126953,6.05384520895313e-05,2025-01-05
0.448100417852402,-0.879224121570587,272.61572265625,274.66845703125,0.000430464744567871,2025-01-06
2.23451685905457,-3.83245396614075,264.558013916016,273.248931884766,0,2025-01-07
1.44560492038727,-2.63270878791809,261.790496826172,271.206451416016,0,2025-01-08
2.70956349372864,-3.44444012641907,259.589477539062,271.426116943359,0,2025-01-09
0.483013778924942,0.0353380851447582,262.061157226562,270.901519775391,0.000192602470633574,2025-01-10
2.85341262817383,-1.1470228433609,268.527587890625,273.164733886719,0.00016192595649045,2025-01-11
1.2096118927002,-0.326317459344864,265.865081787109,272.387115478516,0,2025-01-12
2.25418400764465,0.204398468136787,269.491180419922,276.457366943359,0,2025-01-13
2.64399647712708,-0.549578964710236,265.216888427734,276.226318359375,0,2025-01-14
1.02436828613281,-1.97190856933594,260.720001220703,273.154907226562,0,2025-01-15
2.14815592765808,2.12487292289734,265.563751220703,274.640289306641,0,2025-01-16
0.6509068608284,0.104157127439976,269.474975585938,278.073425292969,0,2025-01-17
0.99975460767746,2.66338467597961,274.963470458984,279.242553710938,2.51134242716944e-05,2025-01-18
1.29457032680511,-1.04381501674652,277.312866210938,279.595977783203,0.000128070518258028,2025-01-19
1.26511442661285,-2.64657783508301,259.798217773438,271.720825195312,0,2025-01-20
-0.632468521595001,-2.03580546379089,255.959548950195,267.902221679688,5.00281639688183e-05,2025-01-21
-0.962886810302734,-1.75398313999176,258.328735351562,268.167907714844,3.35772824655578e-06,2025-01-22
1.08920919895172,0.6851527094841,260.153198242188,268.897125244141,0,2025-01-23
2.19617581367493,-0.080696739256382,263.794281005859,273.174835205078,2.58286803500596e-07,2025-01-24
0.952794373035431,0.502967178821564,265.861846923828,274.1103515625,0,2025-01-25
2.59404444694519,1.19348967075348,266.616546630859,277.843719482422,9.5367431640625e-07,2025-01-26
1.9238668680191,1.61184442043304,274.315399169922,279.781494140625,5.75979538552929e-05,2025-01-27
3.64470028877258,1.1669921875,271.350921630859,281.128753662109,3.97364310344983e-08,2025-01-28
4.02373504638672,1.07289755344391,270.374786376953,284.410797119141,0,2025-01-29
-0.363556534051895,0.346442550420761,269.417541503906,283.104400634766,0,2025-01-30
1.43595063686371,2.96170425415039,281.360412597656,286.712524414062,0.000793596089351922,2025-01-31
